drop|TAKE|C1|verb|travel|https://www.englishprofile.org/british-english/words/detail/1779
divert|CHANGE ROUTE|C2|verb|travel|https://www.englishprofile.org/british-english/words/detail/1708
company|BUSINESS|A2|noun|work|https://www.englishprofile.org/british-english/words/detail/1050
day|WORK HOURS|A2|noun|work|https://www.englishprofile.org/british-english/words/detail/1395
employee||B1|noun|work|https://www.englishprofile.org/british-english/words/detail/1910
deadline||B2|noun|work|https://www.englishprofile.org/british-english/words/detail/1405
deal|AGREEMENT|B2|noun|work|https://www.englishprofile.org/british-english/words/detail/1408
counterpart||C1|noun|work|https://www.englishprofile.org/british-english/words/detail/1261
enterprise|BUSINESS|C1|noun|work|https://www.englishprofile.org/british-english/words/detail/1950
executive||C1|noun|work|https://www.englishprofile.org/british-english/words/detail/2055
developer|LAND|C2|noun|work|https://www.englishprofile.org/british-english/words/detail/1553
duty|JOB|B2|noun|work|https://www.englishprofile.org/british-english/words/detail/1798
dismissal|IDEA|C1|noun||https://www.englishprofile.org/british-english/words/detail/1661
disappearance||B2|noun||https://www.englishprofile.org/british-english/words/detail/1618
distraction|FUN|C1|noun||https://www.englishprofile.org/british-english/words/detail/1693
disruption||C1|noun||https://www.englishprofile.org/british-english/words/detail/1678
distraction|NO ATTENTION|C1|noun||https://www.englishprofile.org/british-english/words/detail/1693
disadvantage|MAKING DIFFICULT|B1|noun||https://www.englishprofile.org/british-english/words/detail/1613
discontent||C1|noun||https://www.englishprofile.org/british-english/words/detail/1633
discrimination||C1|noun||https://www.englishprofile.org/british-english/words/detail/1641
disorder|BAD BEHAVIOUR|C1|noun||https://www.englishprofile.org/british-english/words/detail/1662
displacement||C1|noun||https://www.englishprofile.org/british-english/words/detail/1665
discomfort|PAIN|C2|noun||https://www.englishprofile.org/british-english/words/detail/1632
discomfort|MENTAL FEELING|C2|noun||https://www.englishprofile.org/british-english/words/detail/1632
disorder|NOT ORGANIZED|C2|noun||https://www.englishprofile.org/british-english/words/detail/1662
discomfort|SITUATION|C1|noun||https://www.englishprofile.org/british-english/words/detail/1632
disappear|NOT SEE|B1|verb||https://www.englishprofile.org/british-english/words/detail/1617
disappear|NOT FIND|B1|verb||https://www.englishprofile.org/british-english/words/detail/1617
disappear|STOP EXISTING|B2|verb||https://www.englishprofile.org/british-english/words/detail/1617
discriminate|TREAT UNFAIRLY|C1|verb||https://www.englishprofile.org/british-english/words/detail/1640
discriminate|NOTICE|C2|verb||https://www.englishprofile.org/british-english/words/detail/1640
dismiss|NOT CONSIDER|C1|verb||https://www.englishprofile.org/british-english/words/detail/1660
displace||C1|verb||https://www.englishprofile.org/british-english/words/detail/1664
distort||C1|verb||https://www.englishprofile.org/british-english/words/detail/1691
discourage|PREVENT|C2|verb||https://www.englishprofile.org/british-english/words/detail/1635
disqualify||C2|verb||https://www.englishprofile.org/british-english/words/detail/1674
disturbance|FIGHTING|C2|noun||https://www.englishprofile.org/british-english/words/detail/1701
dominance||C2|noun||https://www.englishprofile.org/british-english/words/detail/1730
endurance||C2|noun||https://www.englishprofile.org/british-english/words/detail/1927
disturbance|INTERRUPTION|C1|noun||https://www.englishprofile.org/british-english/words/detail/1701
consultant||B2|noun||https://www.englishprofile.org/british-english/words/detail/1170
contestant||C1|noun||https://www.englishprofile.org/british-english/words/detail/1184
consequence|RESULT|B2|noun||https://www.englishprofile.org/british-english/words/detail/1145
convenience|HELPFUL THING|C1|noun||https://www.englishprofile.org/british-english/words/detail/1207
existence|LIFE|C1|noun||https://www.englishprofile.org/british-english/words/detail/2067
difference|DISAGREEMENT|C2|noun||https://www.englishprofile.org/british-english/words/detail/1577
convenience|BEING EASY|B2|noun||https://www.englishprofile.org/british-english/words/detail/1207
existence|BEING|B2|noun||https://www.englishprofile.org/british-english/words/detail/2067
competence||C1|noun||https://www.englishprofile.org/british-english/words/detail/1060
confidence|TRUST|C2|noun||https://www.englishprofile.org/british-english/words/detail/1116
difference|WAY|A2|noun||https://www.englishprofile.org/british-english/words/detail/1577
difference|AMOUNT|B1|noun||https://www.englishprofile.org/british-english/words/detail/1577
driver||A1|noun||https://www.englishprofile.org/british-english/words/detail/1777
designer||B1|noun||https://www.englishprofile.org/british-english/words/detail/1520
composer||B2|noun||https://www.englishprofile.org/british-english/words/detail/1082
container||B2|noun||https://www.englishprofile.org/british-english/words/detail/1177
counter|SURFACE|B2|noun||https://www.englishprofile.org/british-english/words/detail/1260
dealer||B2|noun||https://www.englishprofile.org/british-english/words/detail/1409
determiner||B2|noun||https://www.englishprofile.org/british-english/words/detail/1545
entertainer||B2|noun||https://www.englishprofile.org/british-english/words/detail/1952
commander||C2|noun||https://www.englishprofile.org/british-english/words/detail/1030
ending|FINAL PART|B1|noun||https://www.englishprofile.org/british-english/words/detail/1923
crossing|TRIP BY WATER|C1|noun||https://www.englishprofile.org/british-english/words/detail/1318
craving||C2|noun||https://www.englishprofile.org/british-english/words/detail/1288
cooking||A2|noun||https://www.englishprofile.org/british-english/words/detail/1224
engineering||B1|noun||https://www.englishprofile.org/british-english/words/detail/1937
counselling||C2|noun||https://www.englishprofile.org/british-english/words/detail/1257
drawing||A2|noun||https://www.englishprofile.org/british-english/words/detail/1768
composition|WRITING|B1|noun||https://www.englishprofile.org/british-english/words/detail/1083
conclusion|JUDGMENT|B1|noun||https://www.englishprofile.org/british-english/words/detail/1105
direction|WAY|B1|noun||https://www.englishprofile.org/british-english/words/detail/1604
conjunction|GRAMMAR|B2|noun||https://www.englishprofile.org/british-english/words/detail/1134
consideration|IMPORTANT FACT|B2|noun||https://www.englishprofile.org/british-english/words/detail/1153
demonstration|MARCH|B2|noun||https://www.englishprofile.org/british-english/words/detail/1484
explosion|BOMB|B2|noun||https://www.englishprofile.org/british-english/words/detail/2094
expression|LOOK|B2|noun||https://www.englishprofile.org/british-english/words/detail/2100
extension|EXTRA TIME|B2|noun||https://www.englishprofile.org/british-english/words/detail/2104
extension|TELEPHONE|B2|noun||https://www.englishprofile.org/british-english/words/detail/2104
extension|DEVELOPMENT|B2|noun||https://www.englishprofile.org/british-english/words/detail/2104
complication|DIFFICULTY|C1|noun||https://www.englishprofile.org/british-english/words/detail/1076
condition|AGREEMENT|C1|noun||https://www.englishprofile.org/british-english/words/detail/1110
convention|MEETING|C1|noun||https://www.englishprofile.org/british-english/words/detail/1210
equation||C1|noun||https://www.englishprofile.org/british-english/words/detail/1978
explosion|INCREASE|C1|noun||https://www.englishprofile.org/british-english/words/detail/2094
concession|AGREEMENT|C2|noun||https://www.englishprofile.org/british-english/words/detail/1103
conclusion|END|C2|noun||https://www.englishprofile.org/british-english/words/detail/1105
consultation|MEETING|C2|noun||https://www.englishprofile.org/british-english/words/detail/1171
contradiction||C2|noun||https://www.englishprofile.org/british-english/words/detail/1198
direction|DEVELOPMENT|C2|noun||https://www.englishprofile.org/british-english/words/detail/1604
concentration|THOUGHT|B2|noun||https://www.englishprofile.org/british-english/words/detail/1096
confusion|SITUATION|B2|noun||https://www.englishprofile.org/british-english/words/detail/1129
confusion|THOUGHT|B2|noun||https://www.englishprofile.org/british-english/words/detail/1129
consideration|CAREFUL THOUGHT|B2|noun||https://www.englishprofile.org/british-english/words/detail/1153
construction|BUILDING WORK|B2|noun||https://www.englishprofile.org/british-english/words/detail/1167
decoration|PAINT|B2|noun||https://www.englishprofile.org/british-english/words/detail/1435
destruction||B2|noun||https://www.englishprofile.org/british-english/words/detail/1535
division|PART|B2|noun||https://www.englishprofile.org/british-english/words/detail/1712
evolution|GRADUAL CHANGE|B2|noun||https://www.englishprofile.org/british-english/words/detail/2022
expansion||B2|noun||https://www.englishprofile.org/british-english/words/detail/2072
completion||C1|noun||https://www.englishprofile.org/british-english/words/detail/1070
conservation|NOT WASTE|C1|noun||https://www.englishprofile.org/british-english/words/detail/1147
corruption|BAD BEHAVIOUR|C1|noun||https://www.englishprofile.org/british-english/words/detail/1247
corruption|MAKE DISHONEST|C1|noun||https://www.englishprofile.org/british-english/words/detail/1247
cultivation||C1|noun||https://www.englishprofile.org/british-english/words/detail/1334
definition|IMAGE|C1|noun||https://www.englishprofile.org/british-english/words/detail/1461
direction|CONTROL|C1|noun||https://www.englishprofile.org/british-english/words/detail/1604
distribution|SUPPLYING|C1|noun||https://www.englishprofile.org/british-english/words/detail/1698
domination||C1|noun||https://www.englishprofile.org/british-english/words/detail/1733
erosion|PHYSICAL DAMAGE|C1|noun||https://www.englishprofile.org/british-english/words/detail/1985
extinction||C1|noun||https://www.englishprofile.org/british-english/words/detail/2110
composition|PARTS|C2|noun||https://www.englishprofile.org/british-english/words/detail/1083
consideration|KINDNESS|C2|noun||https://www.englishprofile.org/british-english/words/detail/1153
consultation|DISCUSSING|C2|noun||https://www.englishprofile.org/british-english/words/detail/1171
distinction|QUALITY|C2|noun||https://www.englishprofile.org/british-english/words/detail/1687
elimination||C2|noun||https://www.englishprofile.org/british-english/words/detail/1882
erosion|NEGATIVE EFFECT|C2|noun||https://www.englishprofile.org/british-english/words/detail/1985
connection|JOINING THINGS|B1|noun||https://www.englishprofile.org/british-english/words/detail/1136
correction||B1|noun||https://www.englishprofile.org/british-english/words/detail/1241
connection|INVOLVEMENT|B2|noun||https://www.englishprofile.org/british-english/words/detail/1136
creation||B2|noun||https://www.englishprofile.org/british-english/words/detail/1294
decoration|MAKE ATTRACTIVE|B2|noun||https://www.englishprofile.org/british-english/words/detail/1435
depression|UNHAPPINESS|B2|noun||https://www.englishprofile.org/british-english/words/detail/1505
distinction|DIFFERENCE|B2|noun||https://www.englishprofile.org/british-english/words/detail/1687
donation||B2|noun||https://www.englishprofile.org/british-english/words/detail/1735
exception|NOT INCLUDED|B2|noun||https://www.englishprofile.org/british-english/words/detail/2037
convention|CUSTOM|C1|noun||https://www.englishprofile.org/british-english/words/detail/1210
demonstration|PROOF|C1|noun||https://www.englishprofile.org/british-english/words/detail/1484
emission||C1|noun||https://www.englishprofile.org/british-english/words/detail/1898
evaluation||C1|noun||https://www.englishprofile.org/british-english/words/detail/2005
exaggeration||C1|noun||https://www.englishprofile.org/british-english/words/detail/2027
exploration||C1|noun||https://www.englishprofile.org/british-english/words/detail/2092
concentration|LARGE AMOUNT|C2|noun||https://www.englishprofile.org/british-english/words/detail/1096
conception||C2|noun||https://www.englishprofile.org/british-english/words/detail/1098
confrontation||C2|noun||https://www.englishprofile.org/british-english/words/detail/1125
conversion||C2|noun||https://www.englishprofile.org/british-english/words/detail/1213
conviction|BELIEF|C2|noun||https://www.englishprofile.org/british-english/words/detail/1217
dentist||A2|noun||https://www.englishprofile.org/british-english/words/detail/1491
economist||B2|noun||https://www.englishprofile.org/british-english/words/detail/1832
environmentalist||C1|noun||https://www.englishprofile.org/british-english/words/detail/1967
facility||B2|noun||https://www.englishprofile.org/british-english/words/detail/2134
equality||B2|noun||https://www.englishprofile.org/british-english/words/detail/1975
complexity||C2|noun||https://www.englishprofile.org/british-english/words/detail/1073
continuity||C2|noun||https://www.englishprofile.org/british-english/words/detail/1191
credibility||C2|noun||https://www.englishprofile.org/british-english/words/detail/1299
comparative|ADJECTIVE|A2|noun||https://www.englishprofile.org/british-english/words/detail/1052
explosive||C2|noun||https://www.englishprofile.org/british-english/words/detail/2095
commitment|ACTIVITY|B2|noun||https://www.englishprofile.org/british-english/words/detail/1037
development|EVENT|B2|noun||https://www.englishprofile.org/british-english/words/detail/1555
development|CHANGE|B1|noun||https://www.englishprofile.org/british-english/words/detail/1555
establishment|STARTING|C1|noun||https://www.englishprofile.org/british-english/words/detail/1996
development|START|C2|noun||https://www.englishprofile.org/british-english/words/detail/1555
darkness||B2|noun||https://www.englishprofile.org/british-english/words/detail/1385
coolness|COLD|C1|noun||https://www.englishprofile.org/british-english/words/detail/1226
effectiveness||C1|noun||https://www.englishprofile.org/british-english/words/detail/1846
fairness||C1|noun||https://www.englishprofile.org/british-english/words/detail/2145
craziness||C2|noun||https://www.englishprofile.org/british-english/words/detail/1290
consciousness|AWARE|C1|noun||https://www.englishprofile.org/british-english/words/detail/1141
doctor||A1|noun||https://www.englishprofile.org/british-english/words/detail/1720
director|FILM/PLAY|B1|noun||https://www.englishprofile.org/british-english/words/detail/1607
conductor||B2|noun||https://www.englishprofile.org/british-english/words/detail/1112
editor||B2|noun||https://www.englishprofile.org/british-english/words/detail/1838
emperor||C1|noun||https://www.englishprofile.org/british-english/words/detail/1904
difficulty|PROBLEM|B2|noun||https://www.englishprofile.org/british-english/words/detail/1582
discovery|THING/PERSON|C1|noun||https://www.englishprofile.org/british-english/words/detail/1637
enquiry|OFFICIAL PROCESS|C2|noun||https://www.englishprofile.org/british-english/words/detail/1946
difficulty|NOT EASY|B1|noun||https://www.englishprofile.org/british-english/words/detail/1582
country|POLITICAL UNIT|A1|noun||https://www.englishprofile.org/british-english/words/detail/1264
credit card||A1|noun||https://www.englishprofile.org/british-english/words/detail/1301
dance|MOVING|A1|noun||https://www.englishprofile.org/british-english/words/detail/1377
date|PARTICULAR DAY|A1|noun||https://www.englishprofile.org/british-english/words/detail/1390
day|24 HOURS|A1|noun||https://www.englishprofile.org/british-english/words/detail/1395
email|MESSAGE|A1|noun||https://www.englishprofile.org/british-english/words/detail/1887
end|FINAL PART|A1|noun||https://www.englishprofile.org/british-english/words/detail/1920
example|TYPICAL CASE|A1|noun||https://www.englishprofile.org/british-english/words/detail/2032
factory||A1|noun||https://www.englishprofile.org/british-english/words/detail/2137
contact|PERSON|A2|noun||https://www.englishprofile.org/british-english/words/detail/1175
cook||A2|noun||https://www.englishprofile.org/british-english/words/detail/1221
corner|WHERE LINES MEET|A2|noun||https://www.englishprofile.org/british-english/words/detail/1236
diary|FOR THOUGHTS|A2|noun||https://www.englishprofile.org/british-english/words/detail/1569
diary|FOR ARRANGEMENTS|A2|noun||https://www.englishprofile.org/british-english/words/detail/1569
digital camera||A2|noun||https://www.englishprofile.org/british-english/words/detail/1587
disco||A2|noun||https://www.englishprofile.org/british-english/words/detail/1631
discount||A2|noun||https://www.englishprofile.org/british-english/words/detail/1634
dream|SLEEP|A2|noun||https://www.englishprofile.org/british-english/words/detail/1771
end|FURTHEST PART|A2|noun||https://www.englishprofile.org/british-english/words/detail/1920
engine||A2|noun||https://www.englishprofile.org/british-english/words/detail/1935
engineer||A2|noun||https://www.englishprofile.org/british-english/words/detail/1936
fact|TRUE THING|A2|noun||https://www.englishprofile.org/british-english/words/detail/2135
fan|PERSON|A2|noun||https://www.englishprofile.org/british-english/words/detail/2158
contract||B1|noun||https://www.englishprofile.org/british-english/words/detail/1196
copy|MADE THE SAME|B1|noun||https://www.englishprofile.org/british-english/words/detail/1232
count noun||B1|noun||https://www.englishprofile.org/british-english/words/detail/1263
cover|BOOK|B1|noun||https://www.englishprofile.org/british-english/words/detail/1277
cover|PROTECTION|B1|noun||https://www.englishprofile.org/british-english/words/detail/1277
crop||B1|noun||https://www.englishprofile.org/british-english/words/detail/1316
cross|RELIGION|B1|noun||https://www.englishprofile.org/british-english/words/detail/1317
CV||B1|noun||https://www.englishprofile.org/british-english/words/detail/1365
dance|STEPS|B1|noun||https://www.englishprofile.org/british-english/words/detail/1377
danger|THREAT|B1|noun||https://www.englishprofile.org/british-english/words/detail/1380
date|ARRANGED TIME|B1|noun||https://www.englishprofile.org/british-english/words/detail/1390
definite article||B1|noun||https://www.englishprofile.org/british-english/words/detail/1459
deposit|BUYING|B1|noun||https://www.englishprofile.org/british-english/words/detail/1502
design|DECORATION|B1|noun||https://www.englishprofile.org/british-english/words/detail/1519
detail|FACT|B1|noun||https://www.englishprofile.org/british-english/words/detail/1537
detective||B1|noun||https://www.englishprofile.org/british-english/words/detail/1540
disc jockey||B1|noun||https://www.englishprofile.org/british-english/words/detail/1629
DJ||B1|noun||https://www.englishprofile.org/british-english/words/detail/1716
drive|JOURNEY|B1|noun||https://www.englishprofile.org/british-english/words/detail/1776
edge|OUTER POINT|B1|noun||https://www.englishprofile.org/british-english/words/detail/1834
embassy||B1|noun||https://www.englishprofile.org/british-english/words/detail/1892
essay||B1|noun||https://www.englishprofile.org/british-english/words/detail/1991
event|HAPPENING|B1|noun||https://www.englishprofile.org/british-english/words/detail/2008
event|RACE|B1|noun||https://www.englishprofile.org/british-english/words/detail/2008
expert||B1|noun||https://www.englishprofile.org/british-english/words/detail/2085
fair|EVENT|B1|noun||https://www.englishprofile.org/british-english/words/detail/2143
fan|MACHINE/OBJECT|B1|noun||https://www.englishprofile.org/british-english/words/detail/2158
fare||B1|noun||https://www.englishprofile.org/british-english/words/detail/2166
concept||B2|noun||https://www.englishprofile.org/british-english/words/detail/1097
control|LAW|B2|noun||https://www.englishprofile.org/british-english/words/detail/1204
copy|SINGLE ONE|B2|noun||https://www.englishprofile.org/british-english/words/detail/1232
county||B2|noun||https://www.englishprofile.org/british-english/words/detail/1266
crash|LOUD NOISE|B2|noun||https://www.englishprofile.org/british-english/words/detail/1286
critic|ARTS|B2|noun||https://www.englishprofile.org/british-english/words/detail/1310
cut|STOP IN SUPPLY|B2|noun||https://www.englishprofile.org/british-english/words/detail/1361
cycle|SERIES OF EVENTS|B2|noun||https://www.englishprofile.org/british-english/words/detail/1366
debit card||B2|noun||https://www.englishprofile.org/british-english/words/detail/1414
decade||B2|noun||https://www.englishprofile.org/british-english/words/detail/1417
dilemma||B2|noun||https://www.englishprofile.org/british-english/words/detail/1590
dimension|ASPECT|B2|noun||https://www.englishprofile.org/british-english/words/detail/1592
diplomat||B2|noun||https://www.englishprofile.org/british-english/words/detail/1600
dive|ENTRY INTO WATER|B2|noun||https://www.englishprofile.org/british-english/words/detail/1704
dive|SWIMMING UNDER WATER|B2|noun||https://www.englishprofile.org/british-english/words/detail/1704
dot|MARK|B2|noun||https://www.englishprofile.org/british-english/words/detail/1742
edge|BLADE|B2|noun||https://www.englishprofile.org/british-english/words/detail/1834
electrician||B2|noun||https://www.englishprofile.org/british-english/words/detail/1868
element|PART|B2|noun||https://www.englishprofile.org/british-english/words/detail/1876
environment|SURROUNDINGS|B2|noun||https://www.englishprofile.org/british-english/words/detail/1965
episode|EVENT|B2|noun||https://www.englishprofile.org/british-english/words/detail/1973
equal||B2|noun||https://www.englishprofile.org/british-english/words/detail/1974
era||B2|noun||https://www.englishprofile.org/british-english/words/detail/1982
estate|LAND|B2|noun||https://www.englishprofile.org/british-english/words/detail/1997
example|VERY GOOD|B2|noun||https://www.englishprofile.org/british-english/words/detail/2032
extract||B2|noun||https://www.englishprofile.org/british-english/words/detail/2112
factor||B2|noun||https://www.englishprofile.org/british-english/words/detail/2136
faith|RELIGION|B2|noun||https://www.englishprofile.org/british-english/words/detail/2146
fate|WHAT HAPPENS|B2|noun||https://www.englishprofile.org/british-english/words/detail/2181
comfort|PLEASANT THING|C1|noun||https://www.englishprofile.org/british-english/words/detail/1023
command|COMPUTER|C1|noun||https://www.englishprofile.org/british-english/words/detail/1029
commodity||C1|noun||https://www.englishprofile.org/british-english/words/detail/1040
complaint|ANNOYING THING|C1|noun||https://www.englishprofile.org/british-english/words/detail/1067
component|MACHINE|C1|noun||https://www.englishprofile.org/british-english/words/detail/1080
component|FEATURE|C1|noun||https://www.englishprofile.org/british-english/words/detail/1080
criterion||C1|noun||https://www.englishprofile.org/british-english/words/detail/1309
critic|NOT APPROVE|C1|noun||https://www.englishprofile.org/british-english/words/detail/1310
cut|REDUCTION|C1|noun||https://www.englishprofile.org/british-english/words/detail/1361
cutback||C1|noun||https://www.englishprofile.org/british-english/words/detail/1362
debut||C1|noun||https://www.englishprofile.org/british-english/words/detail/1416
defect||C1|noun||https://www.englishprofile.org/british-english/words/detail/1449
deficit||C1|noun||https://www.englishprofile.org/british-english/words/detail/1456
delegate||C1|noun||https://www.englishprofile.org/british-english/words/detail/1466
deposit|BANK|C1|noun||https://www.englishprofile.org/british-english/words/detail/1502
deposit|RENT|C1|noun||https://www.englishprofile.org/british-english/words/detail/1502
design|DRAWING|C1|noun||https://www.englishprofile.org/british-english/words/detail/1519
destiny|FUTURE|C1|noun||https://www.englishprofile.org/british-english/words/detail/1533
developer|PRODUCTS|C1|noun||https://www.englishprofile.org/british-english/words/detail/1553
directory||C1|noun||https://www.englishprofile.org/british-english/words/detail/1608
divide||C1|noun||https://www.englishprofile.org/british-english/words/detail/1709
dock||C1|noun||https://www.englishprofile.org/british-english/words/detail/1719
domain||C1|noun||https://www.englishprofile.org/british-english/words/detail/1728
draught||C1|noun||https://www.englishprofile.org/british-english/words/detail/1764
drawback||C1|noun||https://www.englishprofile.org/british-english/words/detail/1766
dump|WASTE|C1|noun||https://www.englishprofile.org/british-english/words/detail/1792
empire|COUNTRIES|C1|noun||https://www.englishprofile.org/british-english/words/detail/1907
empire|BUSINESSES|C1|noun||https://www.englishprofile.org/british-english/words/detail/1907
equivalent||C1|noun||https://www.englishprofile.org/british-english/words/detail/1981
exhibit||C1|noun||https://www.englishprofile.org/british-english/words/detail/2063
exterior||C1|noun||https://www.englishprofile.org/british-english/words/detail/2107
fair|SHOW OF GOODS/SERVICES|C1|noun||https://www.englishprofile.org/british-english/words/detail/2143
comeback||C2|noun||https://www.englishprofile.org/british-english/words/detail/1020
compliment|PRAISE|C2|noun||https://www.englishprofile.org/british-english/words/detail/1077
constraint||C2|noun||https://www.englishprofile.org/british-english/words/detail/1165
contact|EYE|C2|noun||https://www.englishprofile.org/british-english/words/detail/1175
corner|PLACE|C2|noun||https://www.englishprofile.org/british-english/words/detail/1236
count|NUMBER|C2|noun||https://www.englishprofile.org/british-english/words/detail/1259
crack|LINE|C2|noun||https://www.englishprofile.org/british-english/words/detail/1283
crackdown||C2|noun||https://www.englishprofile.org/british-english/words/detail/1284
creep|UNPLEASANT|C2|noun||https://www.englishprofile.org/british-english/words/detail/1302
cricket|INSECT|C2|noun||https://www.englishprofile.org/british-english/words/detail/1304
cushion|PROTECTION|C2|noun||https://www.englishprofile.org/british-english/words/detail/1355
deposit|SUBSTANCE|C2|noun||https://www.englishprofile.org/british-english/words/detail/1502
descendant||C2|noun||https://www.englishprofile.org/british-english/words/detail/1513
deterrent||C2|noun||https://www.englishprofile.org/british-english/words/detail/1546
drain|FOR WATER|C2|noun||https://www.englishprofile.org/british-english/words/detail/1758
echo|SOUND|C2|noun||https://www.englishprofile.org/british-english/words/detail/1825
embrace||C2|noun||https://www.englishprofile.org/british-english/words/detail/1894
enterprise|PLAN|C2|noun||https://www.englishprofile.org/british-english/words/detail/1950
entity||C2|noun||https://www.englishprofile.org/british-english/words/detail/1961
entrance|COMING IN|C2|noun||https://www.englishprofile.org/british-english/words/detail/1962
exercise|MILITARY|C2|noun||https://www.englishprofile.org/british-english/words/detail/2057
dancing||A1|noun||https://www.englishprofile.org/british-english/words/detail/1379
email|SYSTEM|A1|noun||https://www.englishprofile.org/british-english/words/detail/1887
cycling||A2|noun||https://www.englishprofile.org/british-english/words/detail/1367
east|DIRECTION|A2|noun||https://www.englishprofile.org/british-english/words/detail/1819
common sense||B1|noun||https://www.englishprofile.org/british-english/words/detail/1043
cotton||B1|noun||https://www.englishprofile.org/british-english/words/detail/1253
credit|PAYMENT|B1|noun||https://www.englishprofile.org/british-english/words/detail/1300
damage||B1|noun||https://www.englishprofile.org/british-english/words/detail/1373
design|PLANNING|B1|noun||https://www.englishprofile.org/british-english/words/detail/1519
design|PROCESS|B1|noun||https://www.englishprofile.org/british-english/words/detail/1519
dirt||B1|noun||https://www.englishprofile.org/british-english/words/detail/1609
diving||B1|noun||https://www.englishprofile.org/british-english/words/detail/1711
dust||B1|noun||https://www.englishprofile.org/british-english/words/detail/1795
economics||B1|noun||https://www.englishprofile.org/british-english/words/detail/1831
effort|ENERGY|B1|noun||https://www.englishprofile.org/british-english/words/detail/1850
energy|STRENGTH|B1|noun||https://www.englishprofile.org/british-english/words/detail/1931
energy|ELECTRICITY, GAS, ETC|B1|noun||https://www.englishprofile.org/british-english/words/detail/1931
entrance|RIGHT|B1|noun||https://www.englishprofile.org/british-english/words/detail/1962
entry|JOINING OR TAKING PART|B1|noun||https://www.englishprofile.org/british-english/words/detail/1963
fashion|BUSINESS|B1|noun||https://www.englishprofile.org/british-english/words/detail/2174
commerce||B2|noun||https://www.englishprofile.org/british-english/words/detail/1034
concrete||B2|noun||https://www.englishprofile.org/british-english/words/detail/1108
daytime||B2|noun||https://www.englishprofile.org/british-english/words/detail/1399
demand|NEED|B2|noun||https://www.englishprofile.org/british-english/words/detail/1478
denim||B2|noun||https://www.englishprofile.org/british-english/words/detail/1486
ease|NOT DIFFICULT|B2|noun||https://www.englishprofile.org/british-english/words/detail/1817
efficiency||B2|noun||https://www.englishprofile.org/british-english/words/detail/1847
electronics||B2|noun||https://www.englishprofile.org/british-english/words/detail/1872
evidence|PROOF|B2|noun||https://www.englishprofile.org/british-english/words/detail/2018
fact|REAL THINGS|B2|noun||https://www.englishprofile.org/british-english/words/detail/2135
faith|STRONG BELIEF|B2|noun||https://www.englishprofile.org/british-english/words/detail/2146
fate|POWER|B2|noun||https://www.englishprofile.org/british-english/words/detail/2181
consent||C1|noun||https://www.englishprofile.org/british-english/words/detail/1144
contact|TOUCH|C1|noun||https://www.englishprofile.org/british-english/words/detail/1175
cover|FROM WEATHER/ATTACK|C1|noun||https://www.englishprofile.org/british-english/words/detail/1277
crawl|SWIMMING|C1|noun||https://www.englishprofile.org/british-english/words/detail/1289
daycare||C1|noun||https://www.englishprofile.org/british-english/words/detail/1396
dedication||C1|noun||https://www.englishprofile.org/british-english/words/detail/1440
destiny|POWER|C1|noun||https://www.englishprofile.org/british-english/words/detail/1533
exposure||C1|noun||https://www.englishprofile.org/british-english/words/detail/2098
comfort|ENOUGH MONEY|C2|noun||https://www.englishprofile.org/british-english/words/detail/1023
comfort|FOR SADNESS|C2|noun||https://www.englishprofile.org/british-english/words/detail/1023
command|CONTROL|C2|noun||https://www.englishprofile.org/british-english/words/detail/1029
custody|CHILD|C2|noun||https://www.englishprofile.org/british-english/words/detail/1356
cutlery||C2|noun||https://www.englishprofile.org/british-english/words/detail/1363
decay||C2|noun||https://www.englishprofile.org/british-english/words/detail/1419
dependence||C2|noun||https://www.englishprofile.org/british-english/words/detail/1499
depth|AMOUNT|C2|noun||https://www.englishprofile.org/british-english/words/detail/1509
desperation||C2|noun||https://www.englishprofile.org/british-english/words/detail/1529
discretion||C2|noun||https://www.englishprofile.org/british-english/words/detail/1639
dismay||C2|noun||https://www.englishprofile.org/british-english/words/detail/1659
distress|DANGER|C2|noun||https://www.englishprofile.org/british-english/words/detail/1694
DNA||C2|noun||https://www.englishprofile.org/british-english/words/detail/1717
doom||C2|noun||https://www.englishprofile.org/british-english/words/detail/1738
evidence|LAW|C2|noun||https://www.englishprofile.org/british-english/words/detail/2018
December||A1|noun||https://www.englishprofile.org/british-english/words/detail/1422
evening||A1|noun||https://www.englishprofile.org/british-english/words/detail/2007
cost|MONEY|A2|noun||https://www.englishprofile.org/british-english/words/detail/1249
danger|POSSIBILITY OF HARM|A2|noun||https://www.englishprofile.org/british-english/words/detail/1380
day|LIGHT HOURS|A2|noun||https://www.englishprofile.org/british-english/words/detail/1395
delay|LONG WAIT|A2|noun||https://www.englishprofile.org/british-english/words/detail/1465
exercise|PHYSICAL ACTIVITY|A2|noun||https://www.englishprofile.org/british-english/words/detail/2057
fashion|POPULAR STYLE|A2|noun||https://www.englishprofile.org/british-english/words/detail/2174
custom||B1|noun||https://www.englishprofile.org/british-english/words/detail/1357
death|END OF LIFE|B1|noun||https://www.englishprofile.org/british-english/words/detail/1411
decrease||B1|noun||https://www.englishprofile.org/british-english/words/detail/1437
diet|USUAL FOOD|B1|noun||https://www.englishprofile.org/british-english/words/detail/1575
drama|EXCITEMENT|B1|noun||https://www.englishprofile.org/british-english/words/detail/1759
duty|RIGHT THING TO DO|B1|noun||https://www.englishprofile.org/british-english/words/detail/1798
